id,enlem,boylam,ad
5917,53.26845,-152.76515,RDH
5918,-4.8626,5.08916,ZYZ
5919,25.55074,119.70447,NIQ
5920,-10.06439,11.4874,DGG
5921,56.28269,-120.83425,IRS
5922,-60.96763,-9.92739,LOY
5923,-89.09486,-82.1203,ONU
5924,-76.86885,-70.51388,LDN
5925,46.446,18.45559,OUG
5926,11.01681,-169.81022,POC
5927,9.94425,-32.36042,HOH
5928,-86.50348,-164.04024,ONW
5929,75.57792,68.80953,OUT
5930,34.78915,-83.4666,XQW
5931,-78.87688,144.81326,WCS
5932,-2.34566,-55.15458,KXJ
5933,-73.48758,76.67912,YWX
5934,-47.63455,-155.6748,CWG
5935,15.37374,-51.59161,TGN
5936,-56.85387,6.69097,OHC
5937,-26.2638,103.39826,GXN
5938,-65.04879,-58.50586,RUS
5939,60.53772,16.80304,HSY
5940,17.72806,-15.93804,AZY
5941,-51.58214,-136.97427,VYY
5942,37.03058,138.30369,IUD
5943,-7.47637,-111.11543,WXL
5944,-76.33531,58.83376,IPJ
5945,22.09633,78.03328,DJL
5946,7.10204,107.19883,TGS
5947,-31.07826,-175.32738,RKS
5948,88.66396,-125.59904,NCS
5949,-19.29893,48.73877,RHA
5950,-40.77199,-16.67492,IGQ
5951,-24.01798,-124.4679,KWR
5952,-51.11728,-28.74645,BII
5953,-3.75283,148.90633,MQJ
5954,-38.06218,-106.23268,ZNO
5955,-22.60693,-63.69283,LKJ
5956,17.33767,-40.01931,URC
5957,48.53918,-6.42256,IKW
5958,10.39091,30.21296,GZX
5959,-88.57262,-24.61734,CXX
5960,72.13471,-136.65166,MPR
5961,38.55808,126.50921,OKR
5962,-68.43131,-77.66776,YMH
5963,-61.1125,-145.04875,UZH
5964,57.09342,-28.83983,GBL
5965,2.2261,-45.34842,MRV
5966,86.5718,9.37479,KRZ
5967,79.03257,-69.74706,GDW
5968,51.34725,-103.33237,ZXY
5969,67.70277,-144.28518,VWG
5970,3.4364,-174.69231,JBW
5971,-9.29424,-105.35908,VMW
5972,20.95444,-119.47535,SRI
5973,-19.67549,81.33267,LSB
5974,-79.19593,-96.31865,DUR
5975,64.60429,169.74191,ZLB
5976,-51.55197,90.98306,HLW
5977,-49.19658,79.72235,HHZ
5978,62.41475,-120.00947,WWL
5979,-37.3685,-152.05638,OWK
5980,20.91146,-125.62626,OKL
5981,68.9447,-54.47822,XKZ
5982,-66.28095,144.61586,NMD
5983,-45.66301,32.13124,AVD
5984,-54.23649,74.95324,FJC
5985,-53.83387,105.54219,XXG
5986,-42.09585,161.74262,KTK
5987,-69.37375,-115.8587,JUY
5988,8.77149,-128.96235,AYT
5989,-31.96402,-93.95276,MDJ
5990,-66.13435,3.73207,JMY
5991,-79.24552,61.6386,DHJ
5992,4.72483,-78.41597,HXS
5993,62.52891,-156.68075,MWU
5994,-33.22933,39.14849,NTQ
5995,-73.65408,97.20986,CUY
5996,-71.23971,179.30449,QDE
5997,7.51721,-1.80232,LNE
5998,35.17867,-85.30645,JWC
5999,-19.97805,121.97251,GXH
6000,51.9045,140.5231,HTQ
6001,19.57904,-94.97227,FRN
6002,-71.05712,-101.7541,THL
6003,84.72699,-137.42592,DDA
6004,49.98633,29.89829,VWI
6005,41.23255,162.90707,SMM
6006,82.70821,-120.59902,VIN
6007,-3.64382,117.42096,TTZ
6008,-29.21754,-28.57706,SLO
6009,-25.69473,8.39305,NTI
6010,-5.31101,116.70931,EOV
6011,-74.51338,-146.58412,GLZ
6012,-4.67043,-33.57189,ENF
6013,9.49137,107.55141,CAO
6014,-64.02036,-121.03579,BRX
6015,-11.75268,101.532,FNQ
6016,29.7507,63.73836,HJP
6017,-56.37512,168.34918,DKZ
6018,-57.54026,-68.3599,RTT
6019,17.19974,-16.51717,VAA
6020,-52.07093,23.34198,FMO
6021,1.9978,-48.70345,QDR
6022,-86.80279,-61.6118,HRB
6023,7.17716,-53.18271,PPY
6024,7.55806,92.58043,DOA
6025,-42.21872,-152.57633,IZS
6026,-17.49883,41.39271,AOV
6027,-31.6944,-68.30862,HEM
6028,-24.65858,15.02507,FUB
6029,19.70154,20.06446,KXV
6030,-21.31628,-82.08565,NHR
6031,-24.62308,18.82421,KGO
6032,-32.50853,-20.11985,QYY
6033,50.59044,-166.55094,OWC
6034,41.69192,-60.93648,SZA
6035,78.14173,0.8905,FAU
6036,42.49848,162.64391,ULI
6037,-47.1265,-24.3073,HLT
6038,43.16804,-128.29458,RJJ
6039,-33.66635,-117.12483,AUF
6040,28.83142,-161.87128,LNQ
6041,-81.29008,-67.5214,LVI
6042,-2.11125,-20.32963,THW
6043,60.23204,-120.48326,QPB
6044,-27.39514,109.4904,PDV
6045,65.20835,49.00532,COL
6046,-2.72032,22.56119,PNJ
6047,25.88924,-45.77568,KUA
6048,-16.33678,95.34932,OBN
6049,29.22142,-43.67671,ONI
6050,-55.88183,88.51867,JMF
6051,17.87364,61.81153,EEL
6052,-30.76202,-0.20188,SUP
6053,66.41619,-127.5823,NNQ
6054,11.41402,94.88551,VVY
6055,82.93182,-144.42504,NYO
6056,60.4567,-127.25483,ESY
6057,77.46313,29.73121,FXJ
6058,73.48735,22.50356,DIR
6059,5.65326,-56.13171,DKQ
6060,-49.16364,119.19913,ZOA
6061,80.61413,12.5749,GBG
6062,36.54944,112.87417,NGA
6063,-15.70937,102.91434,GOU
6064,-62.58048,80.471,CCO
6065,18.1378,109.61637,WIZ
6066,-37.44727,-159.69894,VTU
6067,40.44343,-144.81809,IOK
6068,72.55342,166.6342,HTE
6069,83.15109,77.72127,AGT
6070,44.76768,-58.41478,NTY
6071,42.38885,92.65537,MEV
6072,-53.61984,-159.33779,XOS
6073,73.91285,-93.65186,YZC
6074,-83.19452,19.05504,NWG
6075,23.06535,-32.79415,YRU
6076,-33.82875,39.01034,MMA
6077,44.13342,-3.465,QHC
6078,-13.10781,128.24858,VZN
6079,-13.87256,152.10471,LDE
6080,-36.10053,177.73549,KIV
6081,35.33029,-155.66931,RVR
6082,80.43248,138.28696,AHO
6083,-73.29738,27.36013,OQW
6084,-12.48718,-100.92484,IFC
6085,11.30172,18.50202,VTV
6086,-71.56758,-111.42623,WNA
6087,74.27788,-64.96818,XUB
6088,-46.98461,-61.75942,NIY
6089,7.33315,40.2495,IFX
6090,-59.97644,177.33472,TTK
6091,74.29123,149.23568,NRD
6092,20.30637,19.69778,LFO
6093,18.32565,57.77246,UEK
6094,-2.48052,-38.95571,YEO
6095,-49.5367,-152.8637,KZK
6096,-62.73283,152.49323,YUK
6097,2.71808,-149.84083,FRU
6098,20.43899,-140.78614,GXI
6099,81.82556,-102.69959,USC
6100,40.07269,41.37945,QXO
6101,-32.51697,-99.41988,JMP
6102,-4.30487,77.45305,BDN
6103,58.08869,48.41948,WLG
6104,73.40176,5.11793,QYS
6105,87.40771,-108.33394,MTZ
6106,50.76786,-122.94349,HPJ
6107,-83.31467,150.44621,FAG
6108,-85.91445,-163.38617,UMA
6109,86.20636,95.56293,SIN
6110,30.70909,86.88485,RRH
6111,-12.1289,27.77268,APB
6112,11.40168,103.7258,FXD
6113,57.7019,-162.6588,DXM
6114,7.15553,61.25286,CUK
6115,59.32607,-140.71006,VRN
6116,-33.25079,57.43042,XWP
6117,-25.43078,5.75844,GDB
6118,-43.1495,123.15294,VYB
6119,6.82379,-17.25518,HZY
6120,-3.73933,66.07292,JDJ
6121,-5.55616,-59.0071,YSS
6122,8.80623,-162.26718,LJM
6123,-55.87644,-43.16386,FUV
6124,81.87577,-148.68099,RDK
6125,-77.88867,-102.6748,VXS
6126,40.31559,79.88268,VBW
6127,-86.89745,-76.40412,PBF
6128,-3.00061,-78.63568,QUS
6129,-89.86862,71.81817,BLG
6130,60.52842,147.7514,SGO
6131,-85.1805,171.95423,BRU
6132,24.7527,-61.66906,OSF
6133,-63.25673,78.43396,ORO
6134,-29.3213,19.76889,NNK
6135,55.32662,-33.94388,KFJ
6136,69.73194,-124.89304,ZXF
6137,-19.94667,-171.42478,UXR
6138,-26.99818,82.96086,RDY
6139,-42.47957,-119.84517,RIU
6140,-22.37306,-106.64938,OCN
6141,78.42097,-102.03572,BJK
6142,-44.63329,53.70919,RBT
6143,25.15812,-162.78214,QMD
6144,-66.16676,116.85749,NMS
6145,29.62501,-39.99099,CAE
6146,-46.92687,-66.02564,YTT
6147,-83.48551,-31.62709,GUW
6148,-39.14803,-163.18259,IOX
6149,-40.33854,-148.59576,YAF
6150,-14.22833,-90.46637,PJL
6151,33.22388,11.051,YZD
6152,27.88008,-75.10543,SDD
6153,77.50431,58.70356,YFX
6154,40.28885,-9.7566,NYP
6155,85.45856,-84.74173,FSC
6156,-85.47981,-46.8476,RTL
6157,-70.05121,11.72545,YEY
6158,-82.25891,-48.30489,UWJ
6159,-79.93046,174.62396,DAH
6160,58.01036,-29.89311,GLF
6161,31.89382,49.96864,YNR
6162,82.16101,-75.65206,WPD
6163,-82.54135,169.46008,XWL
6164,47.80575,-166.29367,NWX
6165,39.84084,-20.61968,VFL
6166,77.94519,-6.56512,GZZ
6167,80.19244,-48.74105,WPG
6168,-74.0827,31.61019,THP
6169,-36.90799,-63.09135,RJU
6170,55.04166,71.99067,ZBL
6171,55.52335,52.23197,NPJ
6172,-62.74755,-98.15376,CYT
6173,-44.02503,98.32489,LGH
6174,27.75717,-84.37874,RIG
6175,66.21649,154.99671,TEL
6176,53.60874,-172.27054,MNL
6177,35.5357,-14.14651,NLJ
6178,-81.56246,-46.50905,ZWL
6179,-83.71393,-161.21308,ATW
6180,-80.13888,-132.73479,ZIC
6181,-12.13501,-89.37076,KMT
6182,49.07277,116.36712,RMB
6183,-81.08767,-83.52414,TSU
6184,12.99557,-136.03794,DKY
6185,30.07692,-74.35564,RTM
6186,35.28043,-80.63062,LHS
6187,16.99322,79.34445,EFH
6188,32.5867,50.74838,KJR
6189,-86.39071,166.42858,JZU
6190,59.96603,45.36802,FMK
6191,-44.54233,-49.76791,ONF
6192,-70.82463,26.57443,AYO
6193,22.71041,77.61643,PRK
6194,-28.15726,-160.59048,XLY
6195,-55.80408,-119.91808,SLC
6196,56.814,-5.67044,PRD
6197,8.98976,-52.44344,NFE
6198,19.66422,-152.00895,PHN
6199,13.72177,-22.19807,GRZ
6200,18.5704,-140.513,LOO
6201,-43.56796,-173.23494,MHU
6202,-56.15789,-96.82085,QHX
6203,-16.14715,22.3672,TGP
6204,69.37211,39.15532,CFT
6205,-66.67489,-24.97632,XXH
6206,-1.6633,-81.23682,WGP
6207,-70.4068,90.63428,LNT
6208,-25.36285,-146.39283,IMN
6209,-5.29246,127.16571,ZVI
6210,72.2269,-138.06793,UXZ
6211,22.19584,-139.09433,JAW
6212,-59.95724,-110.99711,NDS
6213,77.24199,-169.81967,CFE
6214,-57.39663,-117.9822,NYY
6215,-23.17808,-155.97826,YPC
6216,-61.00504,115.59009,EGI
6217,55.82861,-83.4099,IVT
6218,-41.55558,-168.66712,ARR
6219,8.96539,86.68504,LMO
6220,-57.60484,-5.46898,JKX
6221,-23.49996,76.44416,TAI
6222,65.87974,51.62851,LWG
6223,-19.70672,-135.01166,XQK
6224,27.98857,-166.88127,JBZ
6225,45.61163,13.53365,OCS
6226,-60.66579,73.07378,ECY
6227,-13.00528,-139.631,VQL
6228,5.31828,-83.8717,TKX
6229,-44.91395,-30.51381,RCO
6230,-27.04637,-143.41772,BNC
6231,-41.91064,147.63073,RHZ
6232,18.75477,141.19914,LYB
6233,23.33387,-54.97673,HVE
6234,12.90056,156.71653,QVK
6235,78.54307,40.77254,TCQ
6236,-22.76922,86.87364,UVM
6237,-72.33425,-57.01471,ITJ
6238,23.35781,-53.41636,QNU
6239,-78.60906,-15.10718,WRP
6240,39.6709,-82.28808,YEQ
6241,-19.14424,130.41251,JBX
6242,84.14115,115.63475,GLG
6243,64.85114,-179.83942,RIR
6244,-86.56732,146.5936,RHP
6245,-68.67511,23.1877,WMA
6246,79.55374,173.64338,OUI
6247,2.92348,-59.58246,AHD
6248,81.60432,43.76357,RDE
6249,-44.15246,125.86434,LWW
6250,-82.92373,-18.00667,QSA
6251,76.39513,72.13522,PZH
6252,9.37665,41.62632,YKR
6253,-22.42851,94.12768,ZOI
6254,39.04356,18.47338,XUE
6255,53.78814,104.87647,GJW
6256,84.35784,155.99944,BNK
6257,42.55795,120.70097,ARX
6258,76.4572,-64.96561,CYQ
6259,21.96565,-5.46664,EKF
6260,-79.90822,-178.96994,YCT
6261,36.81995,57.26668,HBK
6262,-42.22061,-154.82494,YIG
6263,79.75431,172.95467,MBM
6264,-2.63798,67.39252,BRX
6265,23.33407,0.69867,OHU
6266,8.46691,-60.75447,WWA
6267,33.87855,-112.99431,NVZ
6268,-4.85061,-126.14705,TJK
6269,-4.27794,92.40781,OLA
6270,27.50928,170.26181,NGP
6271,41.54557,-143.03594,ROV
6272,-3.57013,51.45494,VZU
6273,46.67402,-19.40462,ECA
6274,66.18989,-45.94359,TOB
6275,22.26965,-34.27137,IXO
6276,36.47495,-16.09588,XOJ
6277,31.69935,162.73147,CXM
6278,68.23337,-41.95949,UKV
6279,85.9295,-65.14544,CLL
6280,-64.03914,33.04597,HKG
6281,-13.51749,132.77992,IRO
6282,-22.86443,-15.75305,GEE
6283,60.67043,-175.91448,BTC
6284,74.40809,-61.61348,IDD
6285,-1.50445,120.00243,HHT
6286,67.31873,-34.62527,BHY
6287,9.32767,-67.85672,URN
6288,79.26012,-46.29809,ZIE
6289,12.3626,-86.79,YXC
6290,11.63405,78.97655,UXN
6291,-8.95816,13.99104,VNJ
6292,-74.64958,-72.01525,QDC
6293,-28.06167,174.81946,SSA
6294,28.11083,88.36676,DCA
6295,-52.58534,-7.73598,JCW
6296,-56.85455,44.41285,NKO
6297,-73.3211,50.33199,XQA
6298,65.55242,88.05511,RJX
6299,28.91684,-106.89425,QDJ
6300,89.70291,80.47256,QAM
6301,-58.08602,-28.532,KUQ
6302,1.18808,-73.21086,BGO
6303,64.69833,-95.44543,YGF
6304,81.98351,153.81753,BEI
6305,24.85483,-93.87618,VCB
6306,4.48589,173.9777,YBK
6307,41.06438,23.39966,GIP
6308,81.94827,-169.85439,GZJ
6309,46.44314,-141.66444,AQK
6310,47.3073,-103.2714,JED
6311,-84.62586,-64.09416,LMI
6312,-22.65155,-78.81525,LPX
6313,84.0967,35.81608,BSQ
6314,5.46921,145.68352,SQW
6315,-82.39976,-35.8624,QRW
6316,37.56824,-176.13296,CAG
6317,57.01269,89.32318,IIK
6318,-34.69483,177.29596,CVQ
6319,54.70478,3.80097,IDH
6320,-59.06339,31.88871,HRS
6321,25.64157,-142.82887,GNO
6322,-68.82584,83.81712,JGW
6323,-27.3025,-159.07729,FWS
6324,-66.98174,-43.77081,XIS
6325,62.98316,-79.68889,PGI
6326,5.85231,-82.62522,BQB
6327,42.14859,-39.82324,FRL
6328,-22.9775,-158.0903,FPG
6329,-21.32136,120.99502,RZJ
6330,-86.09485,-57.01864,JBQ
6331,1.23134,48.4035,MZZ
6332,89.55737,49.99495,RYD
6333,-68.30215,79.43983,XUJ
6334,12.23386,-6.17974,JGF
6335,12.45311,10.21096,SWC
6336,66.16075,161.15648,IUY
6337,63.31938,-60.35318,ZTF
6338,-24.85903,-98.10182,MAA
6339,-70.60607,7.73046,QFY
6340,5.5972,-149.14987,STF
6341,46.90498,121.20538,VEX
6342,31.53863,173.97876,ETC
6343,49.71242,138.60393,UTQ
6344,72.35332,105.83178,XQY
6345,-52.1715,23.45959,TNR
6346,89.72399,-96.87942,ZFG
6347,-21.84612,157.45422,VGH
6348,36.43392,-141.58898,GDT
6349,-56.00499,147.56634,QRX
6350,-86.9612,108.53408,FSF
6351,56.66147,53.16818,BJQ
6352,-75.17981,27.2268,UYJ
6353,-21.10317,66.29634,DWV
6354,-26.14607,-166.40676,TBE
6355,-63.72357,24.95865,RIR
6356,-54.09604,-100.32799,BPT
6357,-65.03913,-168.26706,TPZ
6358,19.41082,-150.64811,TXD
6359,-69.28463,72.87821,BMV
6360,-53.18792,-27.65431,RYL
6361,-15.43437,59.27411,XHW
6362,65.29673,-115.8309,DVY
6363,13.11602,50.09037,COH
6364,14.94537,5.05941,CHT
6365,82.71436,83.72377,TYB
6366,-88.57968,0.14984,JLC
6367,-59.47142,20.34232,AQB
6368,40.79176,127.27326,LYV
6369,-74.01058,-88.01682,POL
6370,-70.37851,131.56211,AFF
6371,-66.24698,-81.88945,NAS
6372,-40.34076,23.53471,NBP
6373,41.01555,90.3014,BRN
6374,-18.04731,158.05088,RTF
6375,-61.96238,158.1046,NPC
6376,59.88496,-109.9793,PSH
6377,50.73564,71.97219,JOR
6378,0.21921,-15.51718,YYD
6379,-34.87665,-57.48534,VER
6380,31.57757,-112.75541,QBF
6381,-14.42393,70.40261,TWG
6382,-10.71817,141.16045,MUS
6383,9.68876,-165.67457,YQS
6384,-52.85229,-104.37027,TMP
6385,68.7066,-110.24086,JHC
6386,84.51328,-42.54279,UIT
6387,0.07904,-94.65761,FUE
6388,8.7625,-150.0695,QNO
6389,66.95774,178.97403,LNY
6390,-48.40769,122.50257,SVU
6391,-26.60604,-107.63033,YJM
6392,70.8566,-119.23547,JLA
6393,45.1293,-40.84715,ZEV
6394,-61.02286,-129.36408,WFX
6395,9.57351,-121.38162,BOD
6396,-21.84863,110.66003,LTP
6397,-22.34651,-23.45187,DRU
6398,53.01341,-77.30355,FJD
6399,81.73068,-63.99778,NSL
6400,24.77533,-90.62489,RHA
6401,0.41503,-130.01967,ZNB
6402,70.41506,139.39617,WOL
6403,48.86576,39.49018,EKU
6404,4.694,124.80208,AUI
6405,59.62814,-45.14836,WIS
6406,-32.3672,-39.02404,VAI
6407,-78.20145,170.0608,RSV
6408,-68.32432,109.33558,GDV
6409,-57.49814,83.09273,HRW
6410,20.13605,-28.43946,HFA
6411,6.79993,97.07661,EFD
6412,59.78742,-141.20144,VOC
6413,89.7701,-101.69874,OSP
6414,-84.50238,-159.30389,UMS
6415,-4.30305,-47.89173,UZZ
6416,-11.21867,-165.41718,AOI
6417,-81.94623,-92.09763,AMI
6418,-72.39929,116.39215,PYC
6419,-44.22516,-121.02272,GEA
6420,-10.99022,28.31714,YMA
6421,29.39416,-130.31411,DLZ
6422,30.35345,12.32958,COR
6423,67.91973,-51.9536,DYF
6424,63.7215,-155.58178,FXZ
6425,75.27866,-96.26141,YNB
6426,-79.23075,59.39337,WNM
6427,-71.3894,88.46552,ZAX
6428,-68.17612,-137.14186,ZDY
6429,40.69051,-64.2812,EMK
6430,-67.69708,128.0579,UBI
6431,-4.18747,72.72478,AVK
6432,21.63553,-138.92759,JEK
6433,18.97364,-79.42891,AYG
6434,-53.8803,164.75591,GFA
6435,-24.21359,-70.54795,ZTB
6436,-7.74041,141.58062,KOC
6437,69.10517,9.70036,SWV
6438,-2.03576,-108.7599,KDE
6439,56.40342,-164.01859,KIL
6440,81.34354,-49.47207,BOT
6441,8.29213,26.02166,JXT
6442,58.69829,-32.82255,XZT
6443,-41.72465,-146.07546,TRI
6444,-81.01765,11.22929,CEQ
6445,30.39566,-95.87173,NCU
6446,59.64707,-82.42237,SFW
6447,34.24864,-59.47446,NVT
6448,-16.71499,39.99955,WPI
6449,2.75195,72.50955,FIX
6450,25.59239,-146.61584,QCY
6451,49.62363,61.23574,UAF
6452,25.72242,64.16425,BJZ
6453,84.17843,-117.29515,AEA
6454,-77.42452,-15.35027,OEB
6455,-25.18241,-58.5065,YBI
6456,32.46239,147.58164,DGM
6457,-41.56175,80.97046,KRW
6458,5.67679,55.87209,UBZ
6459,18.46629,-126.1531,RMH
6460,36.54177,95.71358,DNW
6461,20.55004,90.04095,OSS
6462,0.73933,-50.44401,DPR
6463,-69.49747,-88.04869,WWZ
6464,13.2929,-17.04924,QIB
6465,46.5554,2.68917,SYN
6466,0.21634,-31.92037,UPL
6467,-3.83089,35.73213,DVD
6468,74.60938,174.41235,VSY
6469,-39.67916,20.95525,HTF
6470,-5.98429,108.16445,EEV
6471,80.72195,30.20651,APZ
6472,85.24119,114.98398,VXU
6473,-18.41341,43.39943,BRA
6474,-60.30471,57.65281,DCY
6475,-38.80779,178.83579,SRB
6476,3.27525,36.69461,VQJ
6477,-52.94898,153.47116,PGZ
6478,47.96372,8.49384,JMG
6479,-66.84537,-25.78584,XGV
6480,42.45294,58.73756,UZS
6481,39.76435,-166.78928,LWG
6482,40.55441,47.23421,FGI
6483,-79.40397,121.7909,SPI
6484,-86.82949,20.47536,ZST
6485,32.56096,-136.76116,VZG
6486,30.24931,26.98316,ZXD
6487,68.37884,75.58775,TYM
6488,-67.60147,-82.48942,CCE
6489,23.7966,18.32212,VBD
6490,54.51271,-159.93284,EAJ
6491,37.91155,102.61759,IIE
6492,33.05009,63.78778,ZRZ
6493,80.07239,-7.81818,KZQ
6494,28.75012,31.04407,LQS
6495,-82.95061,-23.79949,LTH
6496,27.95021,-30.84107,GKB
6497,59.50709,160.27743,INN
6498,-83.06999,26.66402,RSJ
6499,69.88612,-154.11005,RCT
6500,89.25791,139.34361,SJZ
6501,-38.83737,153.20498,YEV
6502,60.20745,-5.96572,CED
6503,-24.60376,67.36127,EIC
6504,-19.65082,-117.62389,GNR
6505,-77.98542,-145.78211,HXB
6506,3.84942,150.02078,FHH
6507,-59.76871,158.1905,SHL
6508,-60.70498,-74.29703,CKA
6509,73.83785,-49.6663,GHG
6510,83.42071,-131.40934,ZEI
6511,61.00671,150.46281,FHX
6512,42.70311,136.6087,KNP
6513,-49.75801,-27.38783,ORF
6514,71.90148,103.79525,VMY
6515,82.77186,-90.07512,FRK
6516,58.07426,-27.60579,TRB
6517,9.843,-49.87071,BQN
6518,-33.30006,7.43354,EST
6519,12.71149,-117.35022,KCX
6520,-87.5569,64.14413,GNK
6521,-17.90192,-69.16932,MWH
6522,-49.61587,-82.37667,AXY
6523,54.19725,58.52229,HQZ
6524,40.20498,71.66221,JPN
6525,77.36604,64.18157,JFR
6526,-24.68926,126.35032,AYD
6527,2.05202,-89.56712,UAU
6528,-35.36741,59.09528,IIH
6529,89.49038,-123.686,KMM
6530,29.00116,133.15411,UEK
6531,15.91237,-128.44563,TQH
6532,-7.34519,49.56132,BVH
6533,-31.89598,41.66587,DBE
6534,-87.55489,109.50721,WVA
6535,43.61657,-13.93424,QYX
6536,-86.50301,29.48258,YIU
6537,29.60734,103.97955,AIG
6538,-69.52611,-156.76742,AZL
6539,-79.00787,-78.84988,IMF
6540,48.42761,75.66003,BUZ
6541,30.68875,-96.6184,TJP
6542,4.26127,164.86894,UQZ
6543,25.79666,8.90205,WZB
6544,-49.45804,-24.13115,YJB
6545,52.79717,64.23335,MAV
6546,-84.2667,171.2875,SEL
6547,-78.53768,34.60242,ENL
6548,-14.93828,147.49971,SGV
6549,-72.10043,-131.30044,RIJ
6550,77.44117,-151.12421,WQU
6551,16.51897,-18.99784,QSV
6552,40.99527,-76.18585,VYK
6553,51.24806,-174.80885,TPA
6554,62.9158,-14.96385,QOE
6555,73.08626,173.79539,HAC
6556,8.75243,-28.27457,HPJ
6557,-62.97318,-72.75534,LAB
6558,75.66906,52.94326,XNR
6559,-71.87765,56.75143,VZZ
6560,-29.0657,93.02594,KEO
6561,43.25032,11.10545,KME
6562,25.09371,-50.1646,CRE
6563,-69.79489,150.44685,AKM
6564,34.10799,-162.89909,OPJ
6565,-30.30704,166.95755,CGT
6566,-29.89053,-104.54898,XRU
6567,-72.91185,145.59061,XKE
6568,-65.69367,-100.61379,KXU
6569,-51.29289,-128.42301,KBP
6570,75.9556,-164.66417,TEO
6571,-53.45649,-81.126,GBP
6572,-81.64722,-133.79445,DPZ
6573,69.17015,-26.52932,YTW
6574,-15.21582,163.11373,RDZ
6575,86.21615,71.87437,ILO
6576,77.68765,-48.89242,NNK
6577,-69.05565,115.13791,DXL
6578,26.79503,177.10175,KPL
6579,66.54594,162.42771,KBU
6580,20.60219,-147.41082,UKS
6581,-28.80731,27.16904,GEW
6582,71.97187,84.00809,SYS
6583,47.05539,-76.56078,KXE
6584,53.22252,-11.72111,ZZD
6585,85.31429,130.8108,GZK
6586,-16.05895,123.56444,OQX
6587,2.89609,-61.90368,ODX
6588,-64.36798,172.10855,BZU
6589,42.82587,-86.85209,ZLZ
6590,4.65022,-38.03753,TBO
6591,8.87095,36.89312,IHP
6592,46.48729,-67.80793,IAP
6593,-54.09825,-15.82054,HHF
6594,85.67891,164.9739,DTN
6595,68.61337,153.76045,VOW
6596,-14.36869,-45.6836,TYJ
6597,35.84627,-114.98862,KER
6598,-32.69043,123.78257,DMB
6599,-5.65849,-82.87212,ZSH
6600,72.1535,156.62012,IMT
6601,-66.19518,110.81566,XTO
6602,-65.97417,40.93356,CNL
6603,37.56304,-60.18728,OGI
6604,-14.62686,108.45488,QSA
6605,35.64423,-150.6413,QDB
6606,-7.79372,-15.85719,PRY
6607,-64.31087,29.1633,ZCL
6608,-36.37202,18.67353,LMK
6609,-87.44877,20.80931,FTU
6610,25.65432,55.73383,AND
6611,-70.20282,160.10287,IDE
6612,11.67397,64.14728,TCG
6613,75.69542,146.97035,QVL
6614,-8.08782,9.80836,RCL
6615,39.69316,130.34835,SFP
6616,-4.65974,62.79777,LXB
6617,-61.24421,23.90107,QTC
6618,43.98696,127.9712,ZGL
6619,19.82571,-111.45594,IPD
6620,-9.02113,43.52376,DHR
6621,-7.42178,158.96448,OER
6622,-62.07693,-91.20046,DDU
6623,80.37361,-115.25908,HDW
6624,-8.01084,148.009,MYL
6625,87.92625,-24.27976,TJL
6626,-82.37109,7.67934,DOG
6627,41.75607,-10.84616,TWB
6628,-13.27165,15.12823,HAR
6629,-1.38367,178.97229,HFI
6630,77.77829,-112.5235,QNZ
6631,-66.49764,-165.34644,WTP
6632,-33.64913,178.6003,LRF
6633,69.63509,44.15966,JGF
6634,-70.96946,-77.81216,UKD
6635,-63.66409,37.10299,VEN
6636,85.74578,-128.23433,BQK
6637,-42.94416,-133.88305,LVW
6638,84.72441,-22.32165,AGY
6639,-56.11762,138.64148,XKT
6640,13.75099,42.80216,ZTS
6641,-41.5706,29.03947,LNG
6642,-83.39639,126.09142,IDO
6643,-85.63956,-147.39976,SBO
6644,62.28138,-157.94631,GUN
6645,25.98493,139.1014,LTY
6646,-11.9159,-153.37918,REV
6647,-7.51004,50.45215,FBI
6648,-68.19475,52.37686,MBS
6649,38.78512,-63.99275,SBV
6650,-24.31761,-28.95125,HHR
6651,-84.49197,84.58547,XGJ
6652,52.46466,141.82245,OJQ
6653,-36.52044,-31.50101,DMV
6654,38.62455,11.26952,MQX
6655,-55.23833,131.01302,KEH
6656,-64.93325,-36.65791,BUG
6657,38.55289,89.08716,DRN
6658,70.58282,-144.26669,KKW
6659,45.00032,71.67294,HMY
6660,39.26298,-0.83707,MBD
6661,-78.73195,150.6721,WFD
6662,20.03425,-125.55495,NBR
6663,-6.29096,-63.27666,CFD
6664,19.83208,-82.40975,YZU
6665,77.97537,-152.47892,DWJ
6666,-59.30745,139.84089,OJC
6667,-60.81068,126.89362,ZVK
6668,-20.50027,60.69128,VOS
6669,-65.1168,20.94394,HYP
6670,-50.99454,1.63333,QLY
6671,47.21078,-109.53807,KNC
6672,58.76026,118.44111,ESD
6673,-60.31314,54.23,WVD
6674,75.00483,-21.78167,MWJ
6675,27.44673,138.82016,WXO
6676,-89.28908,-5.22198,HOM
6677,-12.3275,-28.29545,QVD
6678,-37.09479,80.74356,CYZ
6679,4.46946,-52.58088,SBB
6680,77.86747,-113.75765,DVR
6681,-49.61635,-79.49893,ZLZ
6682,26.09449,137.54288,JRQ
6683,-3.61587,99.14616,WQU
6684,-42.04066,-76.14212,KAB
6685,-44.38895,-21.46994,EVF
6686,50.46391,100.45272,MGY
6687,87.23329,62.18737,HNL
6688,34.56355,157.53666,BNY
6689,-58.37049,142.00874,LBC
